date,he,coal,gas,hydro,nuclear,other,wind
2012-03-10,17,0.164722,0.330447,0.523915,0.806550,0.300922,0.713478
2012-03-10,18,0.156008,0.330538,0.600242,0.806491,0.302208,0.730214
2012-03-10,19,0.159087,0.330419,0.639254,0.806982,0.300835,0.752963
2012-03-10,20,0.187475,0.329831,0.647828,0.807173,0.306329,0.761118
2012-03-10,21,0.186229,0.330026,0.592255,0.806759,0.309076,0.806280
2012-03-10,22,0.178080,0.331238,0.544724,0.806813,0.303670,0.820378
2012-03-10,23,0.140653,0.330020,0.477020,0.807069,0.305043,0.827874
2012-03-10,24,0.135507,0.281395,0.413932,0.806582,0.305043,0.824721
2012-03-11,1,0.134541,0.280441,0.364584,0.806653,0.307703,0.828045
2012-03-11,2,0.134541,0.278780,0.341484,0.792550,0.305043,0.836370
2012-03-11,3,0.134299,0.281762,0.310972,0.784142,0.305043,0.844599
2012-03-11,4,0.134541,0.281782,0.312481,0.783922,0.306417,0.847462
2012-03-11,5,0.155797,0.283153,0.301155,0.784079,0.306417,0.821582
2012-03-11,6,0.222463,0.330450,0.347977,0.784504,0.305043,0.790382
2012-03-11,7,0.183945,0.330448,0.415115,0.784623,0.340757,0.765471
2012-03-11,8,0.175797,0.329814,0.463651,0.784674,0.277377,0.726815
2012-03-11,9,0.215519,0.327608,0.531048,0.766992,0.277377,0.654643
2012-03-11,10,0.222463,0.327431,0.590085,0.762370,0.275617,0.586925
2012-03-11,11,0.222463,0.276490,0.595387,0.769313,0.271196,0.543069
2012-03-11,12,0.222463,0.274869,0.558895,0.791709,0.271196,0.502488
2012-03-11,13,0.222463,0.274066,0.501836,0.805997,0.272096,0.509085
2012-03-11,14,0.222463,0.272689,0.464449,0.805678,0.273856,0.595277
2012-03-11,15,0.222463,0.275426,0.456560,0.806322,0.270335,0.604204
2012-03-11,16,0.222697,0.274841,0.476857,0.806565,0.272096,0.582468
2012-03-11,17,0.227376,0.308085,0.514741,0.806621,0.277377,0.525746
2012-03-11,18,0.263633,0.316638,0.581767,0.806499,0.282659,0.501286
2012-03-11,19,0.254744,0.328603,0.651864,0.744141,0.303670,0.509411
2012-03-11,20,0.267609,0.333056,0.657229,0.743894,0.309164,0.559032
2012-03-11,21,0.248194,0.331671,0.638889,0.743918,0.310538,0.513281
2012-03-11,22,0.273224,0.331755,0.555054,0.743702,0.309164,0.482674
2012-03-11,23,0.262931,0.303760,0.473983,0.744351,0.299549,0.509397
2012-03-11,24,0.243516,0.282624,0.420086,0.744168,0.307703,0.494230
2012-03-12,1,0.273457,0.284098,0.363486,0.743964,0.311911,0.482745
2012-03-12,2,0.243750,0.293860,0.337550,0.744038,0.340757,0.451062
2012-03-12,3,0.266674,0.302246,0.323358,0.744149,0.317253,0.453763
2012-03-12,4,0.263633,0.313454,0.324705,0.744192,0.318322,0.534797
2012-03-12,5,0.244218,0.332030,0.335214,0.743793,0.341348,0.598351
2012-03-12,6,0.273478,0.405083,0.462561,0.773914,0.366595,0.559674
2012-03-12,7,0.313974,0.440921,0.548898,0.778795,0.384550,0.572521
2012-03-12,8,0.309665,0.425365,0.557540,0.780048,0.388469,0.627735
2012-03-12,9,0.291235,0.424123,0.600033,0.777314,0.390690,0.658040
2012-03-12,10,0.297251,0.423615,0.649384,0.795164,0.388992,0.668944
2012-03-12,11,0.317368,0.421629,0.631326,0.800957,0.390690,0.679536
2012-03-12,12,0.337972,0.426913,0.576494,0.796800,0.390690,0.647402
2012-03-12,13,0.352933,0.442808,0.560940,0.797109,0.390690,0.704229
2012-03-12,14,0.382963,0.445274,0.578603,0.797228,0.389622,0.743850
2012-03-12,15,0.338020,0.446867,0.586549,0.797343,0.390690,0.739414
2012-03-12,16,0.361651,0.444404,0.576899,0.797458,0.389622,0.740885
2012-03-12,17,0.472989,0.469867,0.518683,0.797056,0.386962,0.751683
2012-03-12,18,0.575168,0.475028,0.554059,0.797223,0.380383,0.746652
2012-03-12,19,0.537958,0.461919,0.664036,0.796985,0.381974,0.768742
2012-03-12,20,0.517863,0.457952,0.656560,0.796988,0.383043,0.810895
2012-03-12,21,0.494000,0.375674,0.639239,0.797152,0.383043,0.824461
2012-03-12,22,0.510041,0.305695,0.584057,0.797045,0.383043,0.790243
2012-03-12,23,0.436973,0.299779,0.479328,0.796702,0.361169,0.762871
2012-03-12,24,0.360000,0.285150,0.379644,0.796794,0.358948,0.747055
2012-03-13,1,0.355789,0.274812,0.348523,0.797175,0.355659,0.668281
2012-03-13,2,0.359298,0.275327,0.327810,0.797789,0.353522,0.565559
2012-03-13,3,0.355789,0.275145,0.320985,0.797244,0.354590,0.562782
2012-03-13,4,0.356023,0.281656,0.304493,0.797081,0.356811,0.606150
2012-03-13,5,0.366081,0.292369,0.337273,0.796345,0.358948,0.717245
2012-03-13,6,0.390175,0.347313,0.441524,0.803241,0.371038,0.750146
2012-03-13,7,0.467675,0.376072,0.570620,0.795878,0.374957,0.773652
2012-03-13,8,0.514612,0.360456,0.610143,0.804195,0.386962,0.824180
2012-03-13,9,0.515046,0.358881,0.630291,0.804169,0.388553,0.787111
2012-03-13,10,0.520660,0.363289,0.638048,0.804591,0.388553,0.735116
2012-03-13,11,0.530017,0.378000,0.600203,0.804355,0.381643,0.746364
2012-03-13,12,0.523935,0.360803,0.576570,0.804355,0.384302,0.797950
2012-03-13,13,0.525338,0.312470,0.592509,0.804156,0.386962,0.832082
2012-03-13,14,0.516515,0.312604,0.499956,0.803566,0.386962,0.846910
2012-03-13,15,0.514422,0.314146,0.481599,0.803992,0.385894,0.866102
2012-03-13,16,0.403026,0.311083,0.468865,0.802495,0.378415,0.844826
2012-03-13,17,0.403026,0.313718,0.561780,0.802624,0.378415,0.720286
2012-03-13,18,0.385607,0.313179,0.635267,0.802860,0.383043,0.595031
2012-03-13,19,0.369556,0.328044,0.676470,0.866358,0.384111,0.486130
2012-03-13,20,0.445117,0.335582,0.677356,0.817564,0.381974,0.448657
2012-03-13,21,0.411671,0.301383,0.618218,0.817275,0.380822,0.410976
2012-03-13,22,0.371915,0.285362,0.592530,0.817708,0.380822,0.411829
2012-03-13,23,0.293107,0.276815,0.481096,0.819438,0.384111,0.442333
2012-03-13,24,0.230134,0.278254,0.392121,0.819174,0.366595,0.370098
2012-03-14,1,0.222463,0.278187,0.361713,0.792806,0.363306,0.285385
2012-03-14,2,0.222463,0.279674,0.351287,0.794858,0.357964,0.211507
2012-03-14,3,0.222463,0.279584,0.343525,0.794541,0.364374,0.126791
2012-03-14,4,0.222463,0.290636,0.348024,0.795525,0.364374,0.064995
2012-03-14,5,0.333567,0.303782,0.383098,0.795645,0.362237,0.085330
2012-03-14,6,0.321787,0.355023,0.475262,0.804894,0.361338,0.243537
2012-03-14,7,0.355797,0.343255,0.623574,0.815110,0.362828,0.252283
2012-03-14,8,0.355149,0.346187,0.641944,0.814890,0.377785,0.281388
2012-03-14,9,0.364452,0.340001,0.641556,0.814998,0.392827,0.306878
2012-03-14,10,0.380132,0.346358,0.622064,0.814890,0.392827,0.303701
2012-03-14,11,0.380132,0.341704,0.559293,0.815316,0.392827,0.304306
2012-03-14,12,0.380358,0.344827,0.550227,0.815660,0.392827,0.308846
2012-03-14,13,0.381083,0.337993,0.532849,0.814868,0.387508,0.333301
2012-03-14,14,0.359773,0.338174,0.537111,0.813260,0.395486,0.316359
2012-03-14,15,0.384569,0.342644,0.514462,0.814116,0.392827,0.283831
2012-03-14,16,0.395329,0.330546,0.555972,0.813711,0.391758,0.300174
2012-03-14,17,0.353224,0.331574,0.550957,0.814096,0.392827,0.317996
2012-03-14,18,0.268311,0.334500,0.608831,0.813720,0.392827,0.343105
2012-03-14,19,0.305504,0.348391,0.638310,0.815309,0.392827,0.417476
2012-03-14,20,0.311118,0.359191,0.616276,0.815401,0.402695,0.512525
2012-03-14,21,0.250533,0.334303,0.586663,0.815164,0.405985,0.631383
2012-03-14,22,0.227376,0.335954,0.543303,0.815548,0.405985,0.708766
2012-03-14,23,0.222463,0.327091,0.441479,0.816015,0.404916,0.742565
2012-03-14,24,0.222463,0.304794,0.343208,0.795313,0.372736,0.743594
2012-03-15,1,0.222463,0.282538,0.305397,0.774772,0.361085,0.741795
2012-03-15,2,0.222463,0.258470,0.307207,0.774555,0.361085,0.760629
2012-03-15,3,0.222463,0.255715,0.320617,0.764578,0.357795,0.742147
2012-03-15,4,0.222463,0.260737,0.311344,0.756958,0.356727,0.680604
2012-03-15,5,0.222463,0.263851,0.345508,0.757037,0.361085,0.597334
2012-03-15,6,0.222463,0.311936,0.494867,0.771959,0.365443,0.496833
2012-03-15,7,0.234745,0.320454,0.618574,0.796653,0.389537,0.538582
2012-03-15,8,0.245973,0.320025,0.600862,0.815896,0.396415,0.600016
2012-03-15,9,0.243984,0.320343,0.603494,0.815765,0.395346,0.592143
2012-03-15,10,0.245153,0.318168,0.626609,0.815809,0.403325,0.555036
2012-03-15,11,0.246791,0.351373,0.614238,0.815582,0.404916,0.572355
2012-03-15,12,0.243516,0.305290,0.569284,0.815919,0.402257,0.605186
2012-03-15,13,0.243750,0.312450,0.553075,0.815791,0.401188,0.596050
2012-03-15,14,0.229072,0.315449,0.568971,0.814923,0.404916,0.619958
2012-03-15,15,0.222463,0.314730,0.558203,0.815564,0.402257,0.581544
2012-03-15,16,0.222463,0.316608,0.576584,0.815344,0.401188,0.479719
2012-03-15,17,0.222463,0.306141,0.610348,0.815482,0.400120,0.470668
2012-03-15,18,0.222463,0.270350,0.643231,0.815024,0.403848,0.519266
2012-03-15,19,0.222463,0.341095,0.649065,0.815875,0.403848,0.510878
2012-03-15,20,0.222463,0.350347,0.641640,0.815875,0.404916,0.488962
2012-03-15,21,0.222463,0.318619,0.634641,0.815660,0.404916,0.420022
2012-03-15,22,0.222463,0.318717,0.577608,0.816069,0.405985,0.413393
2012-03-15,23,0.222463,0.308822,0.421784,0.815841,0.404916,0.220437
2012-03-15,24,0.222463,0.308734,0.355736,0.815897,0.379669,0.256495
2012-03-16,1,0.222463,0.283781,0.325336,0.815736,0.363221,0.292746
2012-03-16,2,0.222463,0.264518,0.317059,0.815308,0.362592,0.358692
2012-03-16,3,0.222463,0.276346,0.277292,0.814353,0.366876,0.445170
2012-03-16,4,0.222463,0.289136,0.284191,0.815249,0.447550,0.516463
2012-03-16,5,0.222463,0.294523,0.356339,0.814705,0.484932,0.499772
2012-03-16,6,0.222463,0.327344,0.434179,0.814345,0.321862,0.434109
2012-03-16,7,0.222463,0.333236,0.548898,0.815005,0.382670,0.362428
2012-03-16,8,0.222463,0.359144,0.622714,0.814893,0.402898,0.293570
2012-03-16,9,0.222463,0.363114,0.680414,0.814851,0.430676,0.217798
2012-03-16,10,0.223165,0.361996,0.677471,0.814300,0.408093,0.093202
2012-03-16,11,0.241177,0.364320,0.648436,0.815620,0.410753,0.014677
2012-03-16,12,0.244919,0.344345,0.626553,0.815656,0.408616,0.015914
2012-03-16,13,0.245621,0.350075,0.629029,0.815707,0.402425,0.030454
2012-03-16,14,0.245387,0.348834,0.608020,0.815922,0.397983,0.104018
2012-03-16,15,0.227142,0.346875,0.603697,0.815581,0.397983,0.177574
2012-03-16,16,0.222463,0.345024,0.609355,0.815514,0.397983,0.184966
2012-03-16,17,0.222463,0.346131,0.634043,0.815359,0.397983,0.208156
2012-03-16,18,0.222463,0.349927,0.615784,0.815498,0.395324,0.227131
2012-03-16,19,0.222463,0.330872,0.682380,0.815258,0.391618,0.251714
2012-03-16,20,0.222463,0.339579,0.676227,0.815711,0.388959,0.282395
2012-03-16,21,0.222463,0.318278,0.642544,0.815732,0.390027,0.301432
2012-03-16,22,0.222463,0.293052,0.612712,0.815769,0.394278,0.308051
2012-03-16,23,0.222463,0.230097,0.520943,0.816247,0.402257,0.325624
2012-03-16,24,0.222463,0.146649,0.450197,0.816067,0.441730,0.379371
2012-03-17,1,0.222463,0.121527,0.400073,0.815995,0.318322,0.411163
2012-03-17,2,0.111594,0.121461,0.359824,0.815984,0.315662,0.436520
2012-03-17,3,0.111594,0.122073,0.364603,0.816007,0.318322,0.475207
2012-03-17,4,0.111594,0.122817,0.374938,0.815626,0.319390,0.469033
2012-03-17,5,0.111594,0.122946,0.385890,0.815472,0.315662,0.443735
2012-03-17,6,0.111594,0.130950,0.449474,0.815214,0.319390,0.430097
2012-03-17,7,0.111594,0.161893,0.415111,0.815174,0.318322,0.439091
2012-03-17,8,0.111594,0.176053,0.451838,0.815382,0.315662,0.420574
2012-03-17,9,0.111594,0.189113,0.519600,0.815373,0.311389,0.389475
2012-03-17,10,0.111594,0.193303,0.588089,0.815439,0.312457,0.319616
2012-03-17,11,0.111594,0.202993,0.657549,0.816250,0.241421,0.305572
2012-03-17,12,0.111594,0.204909,0.577275,0.816610,0.252105,0.317519
2012-03-17,13,0.111594,0.235037,0.484439,0.816502,0.303387,0.310973
2012-03-17,14,0.111594,0.234988,0.457628,0.816153,0.308729,0.310155
2012-03-17,15,0.111594,0.162116,0.465829,0.816243,0.302864,0.332180
2012-03-17,16,0.111594,0.153321,0.518288,0.816173,0.301511,0.345150
2012-03-17,17,0.111594,0.153941,0.532583,0.816248,0.303178,0.327957
2012-03-17,18,0.111594,0.153407,0.554783,0.816128,0.311075,0.292158
2012-03-17,19,0.111594,0.151870,0.667312,0.816230,0.313804,0.290370
2012-03-17,20,0.111594,0.152777,0.694150,0.816077,0.316702,0.372897
2012-03-17,21,0.111594,0.153544,0.592970,0.816292,0.308920,0.449492
2012-03-17,22,0.111594,0.151385,0.492846,0.816396,0.307138,0.539900
2012-03-17,23,0.111594,0.132752,0.431790,0.809946,0.310866,0.601844
2012-03-17,24,0.111594,0.119744,0.418662,0.795955,0.310866,0.557810
2012-03-18,1,0.111594,0.120451,0.402902,0.795633,0.310866,0.477098
2012-03-18,2,0.111594,0.121348,0.418943,0.795267,0.313525,0.375296
2012-03-18,3,0.111594,0.120522,0.399827,0.795421,0.313525,0.365284
2012-03-18,4,0.111594,0.121012,0.370683,0.795487,0.309797,0.425610
2012-03-18,5,0.111594,0.121616,0.365296,0.795139,0.308729,0.488397
2012-03-18,6,0.111594,0.136598,0.401521,0.795621,0.312457,0.486425
2012-03-18,7,0.111594,0.137184,0.412835,0.795597,0.310320,0.468366
2012-03-18,8,0.111594,0.137892,0.454892,0.795538,0.311389,0.443076
2012-03-18,9,0.111594,0.135367,0.497308,0.795593,0.311389,0.426468
2012-03-18,10,0.111594,0.135237,0.607343,0.793160,0.311389,0.346254
2012-03-18,11,0.111594,0.137142,0.618292,0.794773,0.306592,0.314270
2012-03-18,12,0.111594,0.150787,0.570189,0.813623,0.306592,0.246060
2012-03-18,13,0.111594,0.165488,0.521627,0.813732,0.303387,0.258076
2012-03-18,14,0.111594,0.178291,0.501668,0.813729,0.300182,0.244743
2012-03-18,15,0.111594,0.176664,0.508940,0.813470,0.297215,0.225413
2012-03-18,16,0.111594,0.182959,0.524071,0.813766,0.299352,0.225690
2012-03-18,17,0.111594,0.178487,0.542820,0.813755,0.309032,0.250226
2012-03-18,18,0.111594,0.179917,0.588151,0.814244,0.311883,0.146186
2012-03-18,19,0.111594,0.184032,0.680531,0.814441,0.312713,0.204288
2012-03-18,20,0.111594,0.178292,0.674333,0.814150,0.312713,0.256787
2012-03-18,21,0.111594,0.197123,0.625113,0.810819,0.315373,0.304269
2012-03-18,22,0.111594,0.194950,0.553243,0.756092,0.307829,0.317103
2012-03-18,23,0.111594,0.193644,0.515855,0.756004,0.307115,0.292216
2012-03-18,24,0.111594,0.161363,0.418963,0.756292,0.307115,0.277070
2012-03-19,1,0.111594,0.190208,0.378585,0.752478,0.294294,0.259955
2012-03-19,2,0.111594,0.177682,0.359191,0.727201,0.308183,0.238458
2012-03-19,3,0.111594,0.204002,0.390382,0.716085,0.310843,0.226467
2012-03-19,4,0.111594,0.208727,0.424553,0.714858,0.342146,0.089062
2012-03-19,5,0.114768,0.211397,0.460180,0.715400,0.349794,0.090317
2012-03-19,6,0.232786,0.255961,0.547670,0.741993,0.333768,0.092249
2012-03-19,7,0.284716,0.305372,0.537422,0.756724,0.370405,0.171014
2012-03-19,8,0.198906,0.318272,0.578102,0.756765,0.398785,0.188288
2012-03-19,9,0.186283,0.321145,0.550876,0.756831,0.379554,0.243637
2012-03-19,10,0.196899,0.329829,0.587687,0.756949,0.398870,0.229946
2012-03-19,11,0.225135,0.332604,0.590098,0.756793,0.398870,0.224901
2012-03-19,12,0.231410,0.337245,0.621255,0.760139,0.393597,0.208725
2012-03-19,13,0.230240,0.340646,0.623107,0.759665,0.391176,0.203129
2012-03-19,14,0.230698,0.341278,0.614430,0.759693,0.389277,0.234895
2012-03-19,15,0.231397,0.338126,0.608052,0.759787,0.391498,0.227202
2012-03-19,16,0.230703,0.335508,0.652191,0.760744,0.387532,0.222477
2012-03-19,17,0.197601,0.336927,0.648919,0.760444,0.390630,0.235989
2012-03-19,18,0.182072,0.337063,0.649910,0.756611,0.390630,0.282169
2012-03-19,19,0.183468,0.348432,0.675864,0.756605,0.393005,0.320320
2012-03-19,20,0.181830,0.348120,0.681992,0.756234,0.398393,0.400384
2012-03-19,21,0.161713,0.347183,0.604575,0.756277,0.396561,0.486223
2012-03-19,22,0.118115,0.327217,0.537687,0.756334,0.392557,0.577852
2012-03-19,23,0.111594,0.275540,0.529132,0.743258,0.392557,0.626192
2012-03-19,24,0.111594,0.266646,0.502969,0.709041,0.361799,0.535250
2012-03-20,1,0.111594,0.247874,0.483357,0.692335,0.356288,0.490656
2012-03-20,2,0.111594,0.244153,0.484317,0.692118,0.351931,0.504846
2012-03-20,3,0.111594,0.243957,0.483152,0.692179,0.355220,0.455533
2012-03-20,4,0.111594,0.244401,0.529093,0.692296,0.355220,0.420661
2012-03-20,5,0.111594,0.258631,0.539487,0.692543,0.360646,0.401584
2012-03-20,6,0.134286,0.277531,0.589108,0.700441,0.361715,0.390460
2012-03-20,7,0.170617,0.320313,0.635771,0.713646,0.381451,0.371081
2012-03-20,8,0.247625,0.329429,0.653132,0.731186,0.405204,0.345175
2012-03-20,9,0.175990,0.335299,0.676985,0.751224,0.402905,0.303841
2012-03-20,10,0.154876,0.341234,0.635406,0.755276,0.400530,0.295658
2012-03-20,11,0.155110,0.346322,0.619886,0.754776,0.398393,0.316100
2012-03-20,12,0.154401,0.355545,0.638859,0.755230,0.393597,0.354619
2012-03-20,13,0.158613,0.367367,0.661056,0.755118,0.387732,0.306500
2012-03-20,14,0.156698,0.334899,0.636392,0.754604,0.387732,0.239942
2012-03-20,15,0.154642,0.331134,0.627429,0.755009,0.384004,0.214866
2012-03-20,16,0.154408,0.348201,0.615774,0.755282,0.383052,0.215742
2012-03-20,17,0.153699,0.365854,0.623765,0.755914,0.377100,0.214294
2012-03-20,18,0.154174,0.377050,0.618839,0.755513,0.381896,0.231443
2012-03-20,19,0.155110,0.362861,0.662394,0.756254,0.384556,0.266877
2012-03-20,20,0.155352,0.346547,0.723409,0.755955,0.389982,0.346102
2012-03-20,21,0.155110,0.339772,0.647949,0.755585,0.390420,0.435282
2012-03-20,22,0.128319,0.309597,0.609498,0.749916,0.393710,0.492409
2012-03-20,23,0.111594,0.302934,0.529674,0.723291,0.394778,0.499155
2012-03-20,24,0.111594,0.270396,0.468133,0.693949,0.355389,0.489529
2012-03-21,1,0.111594,0.261338,0.464782,0.692289,0.356373,0.422559
2012-03-21,2,0.111594,0.261617,0.425385,0.680209,0.354152,0.389325
2012-03-21,3,0.111594,0.262636,0.426306,0.675166,0.355220,0.380416
2012-03-21,4,0.111828,0.262934,0.438625,0.675477,0.356288,0.380053
2012-03-21,5,0.111835,0.278299,0.466725,0.674583,0.356288,0.377804
2012-03-21,6,0.149527,0.295605,0.581243,0.689750,0.363936,0.348700
2012-03-21,7,0.205091,0.327337,0.645408,0.713715,0.392911,0.303918
2012-03-21,8,0.202482,0.337002,0.656042,0.733264,0.399052,0.282649
2012-03-21,9,0.182555,0.341251,0.611689,0.756352,0.396915,0.237732
2012-03-21,10,0.182313,0.338765,0.626076,0.756752,0.394778,0.197328
2012-03-21,11,0.269323,0.337093,0.627188,0.756073,0.389982,0.196259
2012-03-21,12,0.181370,0.334115,0.627672,0.755820,0.384117,0.197518
2012-03-21,13,0.181604,0.333086,0.667113,0.755243,0.377730,0.188179
2012-03-21,14,0.181604,0.336300,0.630075,0.755610,0.373372,0.206771
2012-03-21,15,0.178321,0.336550,0.603083,0.755407,0.372933,0.202731
2012-03-21,16,0.156793,0.337876,0.619440,0.755565,0.375593,0.196658
2012-03-21,17,0.156793,0.340249,0.626076,0.755295,0.378252,0.189263
2012-03-21,18,0.156793,0.353254,0.588770,0.756300,0.380389,0.203634
2012-03-21,19,0.157027,0.359558,0.621618,0.756184,0.381896,0.263648
2012-03-21,20,0.187927,0.369054,0.669097,0.756298,0.389982,0.358566
2012-03-21,21,0.160076,0.365079,0.687314,0.756387,0.387761,0.451312
2012-03-21,22,0.157065,0.344924,0.600983,0.755543,0.388829,0.538265
2012-03-21,23,0.135583,0.293739,0.558505,0.739942,0.390420,0.571326
2012-03-21,24,0.116514,0.293155,0.577963,0.718979,0.357525,0.547493
2012-03-22,1,0.111835,0.315604,0.504937,0.698158,0.348725,0.491330
2012-03-22,2,0.111835,0.320998,0.452402,0.692355,0.349794,0.552468
2012-03-22,3,0.111835,0.321750,0.440801,0.692583,0.348725,0.536894
2012-03-22,4,0.111835,0.325451,0.446267,0.692383,0.352453,0.496069
2012-03-22,5,0.112069,0.348973,0.508785,0.694418,0.353321,0.434114
2012-03-22,6,0.124466,0.380546,0.600297,0.718592,0.493616,0.386880
2012-03-22,7,0.199192,0.419509,0.616122,0.734523,0.521367,0.339482
2012-03-22,8,0.244023,0.436195,0.620736,0.734570,0.533616,0.310611
2012-03-22,9,0.250502,0.445606,0.621278,0.734295,0.415997,0.249710
2012-03-22,10,0.251438,0.457392,0.626896,0.734228,0.413099,0.135104
2012-03-22,11,0.249317,0.482246,0.591423,0.734300,0.412861,0.116028
2012-03-22,12,0.246058,0.476188,0.627255,0.733739,0.413099,0.038631
2012-03-22,13,0.247718,0.455581,0.627816,0.733219,0.412861,0.031207
2012-03-22,14,0.278715,0.405529,0.647074,0.733625,0.409133,0.092263
2012-03-22,15,0.293340,0.397804,0.640268,0.733625,0.408303,0.162636
2012-03-22,16,0.280896,0.410711,0.629872,0.734679,0.406996,0.189726
2012-03-22,17,0.312513,0.395609,0.614945,0.734104,0.400010,0.206798
2012-03-22,18,0.260787,0.403517,0.623143,0.734810,0.396915,0.195843
2012-03-22,19,0.279276,0.409872,0.643552,0.751775,0.400643,0.195719
2012-03-22,20,0.346884,0.410746,0.654751,0.755854,0.403848,0.213569
2012-03-22,21,0.252147,0.379227,0.667823,0.755382,0.404916,0.250177
2012-03-22,22,0.207854,0.343845,0.657434,0.755978,0.405985,0.243163
2012-03-22,23,0.177566,0.327837,0.610156,0.697159,0.406223,0.274406
2012-03-22,24,0.134291,0.288319,0.563185,0.697112,0.372896,0.268210
2012-03-23,1,0.134525,0.277262,0.505349,0.696887,0.367551,0.266367
2012-03-23,2,0.134291,0.271758,0.495372,0.695587,0.367075,0.362798
2012-03-23,3,0.134291,0.271117,0.471114,0.696227,0.369296,0.411251
2012-03-23,4,0.134291,0.270435,0.482132,0.696684,0.369296,0.431869
2012-03-23,5,0.134057,0.296173,0.491767,0.696522,0.369296,0.528710
2012-03-23,6,0.135929,0.348460,0.527495,0.696684,0.381385,0.603901
2012-03-23,7,0.151215,0.366954,0.557684,0.696798,0.404850,0.644830
2012-03-23,8,0.157261,0.370126,0.584276,0.696845,0.411429,0.702772
2012-03-23,9,0.158469,0.370421,0.614675,0.696588,0.410361,0.709836
2012-03-23,10,0.157495,0.396947,0.648869,0.696473,0.407071,0.723250
2012-03-23,11,0.156770,0.409049,0.646585,0.696330,0.407071,0.682635
2012-03-23,12,0.156770,0.433469,0.666021,0.696187,0.404412,0.669181
2012-03-23,13,0.157012,0.432003,0.665329,0.696402,0.407701,0.681700
2012-03-23,14,0.156536,0.358703,0.645421,0.696335,0.406633,0.718049
2012-03-23,15,0.156536,0.356151,0.632797,0.696516,0.409684,0.722415
2012-03-23,16,0.156069,0.355082,0.590117,0.696449,0.406395,0.726929
2012-03-23,17,0.156061,0.363603,0.610142,0.696720,0.410753,0.763927
2012-03-23,18,0.155827,0.365287,0.609343,0.696610,0.410753,0.795855
2012-03-23,19,0.156295,0.370641,0.641588,0.696568,0.411583,0.819838
2012-03-23,20,0.156295,0.379608,0.654675,0.696544,0.413174,0.831613
2012-03-23,21,0.156770,0.357811,0.635533,0.696430,0.415834,0.808386
2012-03-23,22,0.136730,0.334006,0.588503,0.696432,0.414243,0.776661
2012-03-23,23,0.133816,0.323506,0.521786,0.683412,0.413174,0.825044
2012-03-23,24,0.117208,0.289998,0.496550,0.675827,0.447306,0.807894
2012-03-24,1,0.111594,0.274645,0.476777,0.675246,0.307284,0.802117
2012-03-24,2,0.111594,0.268542,0.479440,0.675503,0.307638,0.791353
2012-03-24,3,0.111594,0.267007,0.472631,0.685485,0.309229,0.803326
2012-03-24,4,0.111594,0.264879,0.469886,0.696521,0.309229,0.735869
2012-03-24,5,0.111594,0.279583,0.491064,0.695969,0.307638,0.711516
2012-03-24,6,0.111594,0.296053,0.489777,0.695511,0.307638,0.727741
2012-03-24,7,0.111594,0.307685,0.494994,0.679668,0.310535,0.748408
2012-03-24,8,0.111594,0.309292,0.556903,0.679091,0.313393,0.765284
2012-03-24,9,0.111594,0.315877,0.663043,0.678792,0.313950,0.729438
2012-03-24,10,0.111594,0.331486,0.698051,0.692923,0.316372,0.705222
2012-03-24,11,0.111594,0.328232,0.676133,0.696412,0.314235,0.675719
2012-03-24,12,0.111594,0.332339,0.654940,0.698360,0.310222,0.614225
2012-03-24,13,0.111594,0.361195,0.673098,0.698197,0.307863,0.467465
2012-03-24,14,0.111594,0.355701,0.677964,0.698322,0.307863,0.358681
2012-03-24,15,0.111594,0.337943,0.659743,0.699169,0.310522,0.290349
2012-03-24,16,0.111594,0.330193,0.666555,0.699532,0.307863,0.170222
2012-03-24,17,0.111594,0.337899,0.674529,0.698618,0.312167,0.148071
2012-03-24,18,0.111594,0.359226,0.683026,0.698276,0.293159,0.143314
2012-03-24,19,0.111594,0.367720,0.670570,0.699794,0.303469,0.225119
2012-03-24,20,0.111594,0.372082,0.689131,0.696904,0.289475,0.212232
2012-03-24,21,0.111594,0.372580,0.671657,0.697171,0.300705,0.206961
2012-03-24,22,0.111594,0.334978,0.650648,0.697131,0.306569,0.151947
2012-03-24,23,0.111594,0.331869,0.626587,0.696881,0.303910,0.156704
2012-03-24,24,0.111594,0.302020,0.600330,0.697398,0.306569,0.210106
2012-03-25,1,0.111594,0.297492,0.601390,0.700394,0.298568,0.222339
2012-03-25,2,0.111594,0.271651,0.562890,0.700102,0.299636,0.067449
2012-03-25,3,0.111594,0.269237,0.551053,0.700669,0.303910,0.079023
2012-03-25,4,0.111594,0.271027,0.541162,0.700043,0.304386,0.063809
2012-03-25,5,0.111594,0.286301,0.509352,0.700247,0.307481,0.070066
2012-03-25,6,0.111594,0.302797,0.524716,0.701060,0.311053,0.087160
2012-03-25,7,0.111594,0.315454,0.548600,0.701239,0.332668,0.163053
2012-03-25,8,0.111594,0.314930,0.562017,0.701285,0.327291,0.180006
2012-03-25,9,0.111594,0.312958,0.612318,0.701285,0.328664,0.289708
2012-03-25,10,0.111594,0.311519,0.625966,0.701285,0.331324,0.313136
2012-03-25,11,0.111594,0.310520,0.633968,0.701167,0.332639,0.332036
2012-03-25,12,0.111594,0.310434,0.653007,0.701454,0.323231,0.329244
2012-03-25,13,0.111594,0.308943,0.631922,0.698968,0.333983,0.366371
2012-03-25,14,0.111594,0.311508,0.619551,0.698746,0.332668,0.383919
